价位,套餐名称,方法,菜品组合,菜品数量,总价格/元,热量/kcal,碳水/g,蛋白质/g,脂肪/g,膳食纤维/g,偏好得分,预计利润/元,营养均衡得分,价格偏差/元,综合评分,是否放宽价格
10,10元经济应急套餐,NSGA-II,春卷、西葫芦炒鸡蛋/肉末茄、虎皮青椒/茄子长豆,3,10.37,710.0,70.0,32.0,35.0,10.0,0.436842,3.629,0.781,0.37,0.4541,否
10,10元经济应急套餐,NSGA-II,家常豆腐、鸡排/茭白肉丝、红烧茄子/椒盐土豆,3,10.314,756.0,51.3,46.2,42.1,7.6,0.441901,3.61,0.6753,0.314,0.4446,否
10,10元经济应急套餐,NSGA-II,春卷、木耳西兰花、虎皮青椒/茄子长豆,3,10.492,464.0,54.0,17.0,20.0,9.0,0.453994,3.672,0.9063,0.492,0.4422,否
10,10元经济应急套餐,NSGA-II,培红菜蘑菇毛豆肉丝、土豆丝/小青菜、糖醋里脊,3,10.443,690.0,51.8,43.5,33.2,7.4,0.547556,3.655,0.7401,0.443,0.4406,否
10,10元经济应急套餐,NSGA-II,花椒排骨、油麦菜、虎皮青椒/茄子长豆,3,10.363,515.0,27.101,32.4,32.4,7.2,0.454758,3.627,0.7093,0.363,0.4351,否
10,10元经济应急套餐,NSGA-II,青椒水面筋、木耳花菜、鸡排/茭白肉丝,3,10.399,467.0,37.0,35.0,21.0,6.0,0.378812,3.64,0.8297,0.399,0.4322,否
10,10元经济应急套餐,NSGA-II,花椒排骨、虎皮尖椒/西葫芦炒蛋、红烧茄子/椒盐土豆,3,10.258,920.0,52.0,46.0,58.0,9.0,0.428129,3.59,0.5772,0.258,0.4294,否
10,10元经济应急套餐,NSGA-II,花椒排骨、西葫芦炒鸡蛋/肉末茄、青椒炒面筋/咸菜绿豆,3,10.277,920.0,60.0,55.0,52.0,10.0,0.4226,3.597,0.6093,0.277,0.4294,否
10,10元经济应急套餐,NSGA-II,虎皮尖椒/西葫芦炒蛋、鸡排/茭白肉丝、红烧茄子/椒盐土豆,3,10.184,920.0,59.0,49.0,54.0,10.0,0.274872,3.564,0.6072,0.184,0.4203,否
10,10元经济应急套餐,NSGA-II,花椒排骨、西红柿炒蛋/葱油芋艿、红烧茄子/椒盐土豆,3,10.277,960.0,65.0,46.0,58.0,10.0,0.405151,3.597,0.6054,0.277,0.4201,否
10,10元经济应急套餐,NSGA-II,西葫芦炒鸡蛋/肉末茄、木耳花菜、鸡排/茭白肉丝,3,10.307,627.0,37.0,48.0,33.0,7.0,0.345637,3.607,0.6937,0.307,0.4147,否
10,10元经济应急套餐,NSGA-II,酱鸭、白菜千张丝、虎皮青椒/茄子长豆,3,10.351,567.0,33.0,32.0,35.0,8.0,0.386067,3.623,0.7129,0.351,0.414,否
10,10元经济应急套餐,NSGA-II,油麦菜、西葫芦炒鸡蛋/肉末茄、鸡排/茭白肉丝,3,10.339,615.0,34.101,47.4,33.4,6.2,0.395415,3.619,0.6838,0.339,0.4125,否
10,10元经济应急套餐,NSGA-II,花椒排骨、豆芽/木耳青菜、宫保鸡丁,3,10.431,566.0,25.0,43.0,33.0,6.0,0.540179,3.651,0.6613,0.431,0.4107,否
10,10元经济应急套餐,NSGA-II,豆芽/木耳青菜、宫保鸡丁、鸡排/茭白肉丝,3,10.356,566.0,32.0,46.0,29.0,7.0,0.386923,3.625,0.7096,0.356,0.4096,否
10,10元经济应急套餐,NSGA-II,大排、虎皮尖椒/西葫芦炒蛋、白菜千张丝,3,10.465,650.0,27.0,43.0,38.0,6.0,0.611074,3.663,0.6249,0.465,0.4052,否
10,10元经济应急套餐,NSGA-II,大排、西红柿炒蛋/葱油芋艿、白菜千张丝,3,10.484,690.0,40.0,43.0,38.0,7.0,0.588097,3.669,0.6724,0.484,0.4043,否
10,10元经济应急套餐,NSGA-II,大排、家常豆腐、豆芽/青菜,3,9.5,410.0,17.8,35.4,21.3,2.4,0.813792,3.325,0.6931,0.5,0.4022,否
10,10元经济应急套餐,NSGA-II,素烧鹅、白菜千张丝、鸡排/茭白肉丝,3,10.371,590.0,42.0,41.0,29.0,7.0,0.314888,3.63,0.7591,0.371,0.3908,否
10,10元经济应急套餐,NSGA-II,酱鸭、西葫芦炒鸡蛋/肉末茄、素烧鹅,3,10.446,697.0,43.0,41.0,41.0,5.0,0.485995,3.656,0.6757,0.446,0.384,否
10,10元经济应急套餐,NSGA-II,豆芽/木耳青菜、西葫芦炒鸡蛋/肉末茄、盐水虾/卤肉,3,10.381,680.0,42.0,49.0,37.0,9.0,0.388934,3.633,0.6808,0.381,0.383,否
10,10元经济应急套餐,NSGA-II,大排、鸡排/茭白肉丝,2,10.319,570.0,17.0,48.0,33.0,2.0,0.375002,3.612,0.6068,0.319,0.3826,否
10,10元经济应急套餐,NSGA-II,青椒水面筋、西葫芦炒鸡蛋/肉末茄、长江豆肉丝/香菇肉丝,3,10.496,680.0,65.0,41.0,30.0,10.0,0.420963,3.674,0.8059,0.496,0.3816,否
10,10元经济应急套餐,NSGA-II,酸辣土豆丝、西葫芦炒鸡蛋/肉末茄、盐水虾/卤肉,3,10.457,677.0,47.0,45.0,35.101,6.8,0.435283,3.66,0.7155,0.457,0.3725,否
10,10元经济应急套餐,NSGA-II,青椒水面筋、鸡排/茭白肉丝、木耳娃娃菜/黄豆芽,3,10.443,560.0,50.0,41.0,24.0,9.0,0.299533,3.655,0.8208,0.443,0.367,否
10,10元经济应急套餐,NSGA-II,木耳西兰花、木耳花菜、鸡排/茭白肉丝,3,10.429,381.0,21.0,33.0,18.0,6.0,0.362788,3.65,0.728,0.429,0.3633,否
10,10元经济应急套餐,NSGA-II,白菜千张丝、盐水虾/卤肉、土豆片,3,10.213,987.0,73.0,40.0,60.0,10.0,0.196668,3.575,0.5891,0.213,0.3605,否
10,10元经济应急套餐,NSGA-II,花椒排骨、西葫芦炒鸡蛋/肉末茄、木耳娃娃菜/黄豆芽,3,10.425,720.0,43.0,51.0,40.0,9.0,0.419613,3.649,0.6573,0.425,0.3596,否
10,10元经济应急套餐,NSGA-II,西葫芦炒鸡蛋/肉末茄、鸡排/茭白肉丝、木耳娃娃菜/黄豆芽,3,10.351,720.0,50.0,54.0,36.0,10.0,0.266357,3.623,0.6944,0.351,0.3536,否
10,10元经济应急套餐,NSGA-II,油麦菜、木耳西兰花、鸡排/茭白肉丝,3,10.461,369.0,18.101,32.4,18.4,5.2,0.412566,3.661,0.6978,0.461,0.3523,否
10,10元经济应急套餐,NSGA-II,大排、花椒排骨,2,10.393,570.0,10.0,45.0,37.0,1.0,0.528258,3.638,0.4763,0.393,0.3481,否
10,10元经济应急套餐,NSGA-II,白菜千张丝、鸡排/茭白肉丝、红烧茄子/椒盐土豆,3,10.363,760.0,57.0,42.0,41.0,10.0,0.246996,3.627,0.7045,0.363,0.3419,否
10,10元经济应急套餐,NSGA-II,素烧鹅、盐水虾/卤肉、土豆片,3,10.258,1017.0,83.0,37.0,61.0,9.0,0.202683,3.59,0.5927,0.258,0.3376,否
10,10元经济应急套餐,NSGA-II,木耳西兰花、鸡排/茭白肉丝、木耳娃娃菜/黄豆芽,3,10.473,474.0,34.0,39.0,21.0,9.0,0.283509,3.665,0.7992,0.473,0.3327,否
10,10元经济应急套餐,NSGA-II,酱鸭、西葫芦炒鸡蛋/肉末茄、红烧茄子/椒盐土豆,3,10.439,867.0,58.0,42.0,53.0,8.0,0.418104,3.654,0.6155,0.439,0.3326,否
10,10元经济应急套餐,NSGA-II,素烧鹅、鸡排/茭白肉丝、红烧茄子/椒盐土豆,3,10.408,790.0,67.0,39.0,42.0,9.0,0.253011,3.643,0.7205,0.408,0.3244,否
10,10元经济应急套餐,NSGA-II,花椒排骨、素烧鹅、红烧茄子/椒盐土豆,3,10.483,790.0,60.0,36.0,46.0,8.0,0.406267,3.669,0.6669,0.483,0.3232,否
10,10元经济应急套餐,NSGA-II,花椒排骨、虎皮尖椒/西葫芦炒蛋、虎皮青椒/茄子长豆,3,10.458,780.0,37.0,46.0,50.0,9.0,0.426677,3.66,0.5875,0.458,0.3126,否
10,10元经济应急套餐,NSGA-II,花椒排骨、西红柿炒蛋/葱油芋艿、虎皮青椒/茄子长豆,3,10.477,820.0,50.0,46.0,50.0,10.0,0.403699,3.667,0.622,0.477,0.306,否
10,10元经济应急套餐,NSGA-II,虎皮尖椒/西葫芦炒蛋、鸡排/茭白肉丝、虎皮青椒/茄子长豆,3,10.384,780.0,44.0,49.0,46.0,10.0,0.27342,3.634,0.6227,0.384,0.3057,否
10,10元经济应急套餐,NSGA-II,西红柿炒蛋/葱油芋艿、鸡排/茭白肉丝、虎皮青椒/茄子长豆,3,10.402,820.0,57.0,49.0,46.0,11.0,0.250443,3.641,0.6548,0.402,0.2982,否
10,10元经济应急套餐,NSGA-II,西葫芦炒鸡蛋/肉末茄、虎皮尖椒/西葫芦炒蛋、鸡排/茭白肉丝,3,10.434,880.0,44.0,61.0,51.0,8.0,0.367333,3.652,0.5596,0.434,0.2889,否
10,10元经济应急套餐,NSGA-II,西葫芦炒鸡蛋/肉末茄、西红柿炒蛋/葱油芋艿、鸡排/茭白肉丝,3,10.453,920.0,57.0,61.0,51.0,9.0,0.344356,3.659,0.5962,0.453,0.2833,否
